index,id,nome,lat,lng,estado,regiao
0,314362,18 de Julio,-33.6846879641811,-53.558255110020895,,
1,302606,Abadia de Goiás,-16.7620597056575,-49.438353531284505,GO,Região Centro-Oeste
2,304944,Abadia dos Dourados,-18.4832865306314,-47.392466877054304,,
3,302814,Abadiânia,-16.1974226345936,-48.706066336473796,GO,Região Centro-Oeste
4,303004,Abaeté,-19.1521549595111,-45.455738791444595,MG,Região Sudeste
5,301936,Abaetetuba,-1.7222086903184097,-48.879222993594205,PA,Região Norte
6,314329,Abaí,-25.997706001399603,-55.93600203276171,,
7,300837,Abaiara,-7.3609455931305705,-39.048497236711704,CE,Região Nordeste
8,300957,Abaíra,-13.2507240292327,-41.664714498578,BA,Região Nordeste
9,301294,Abaré,-8.72375444116336,-39.114550441065,BA,Região Nordeste
10,303961,Abatiá,-23.3039887877211,-50.31294678631411,PR,Região Sul
11,305136,Abdon Batista,-27.6131046595472,-51.0237175327039,SC,Região Sul
12,302578,Abel Figueiredo,-4.9537255935759195,-48.393663301879904,PA,Região Norte
13,305113,Abelardo Luz,-26.572055520767304,-52.323327686193295,SC,Região Sul
14,302736,Abre Campo,-20.3001247176332,-42.474665447535294,MG,Região Sudeste
15,300471,Abreu e Lima,-7.903848635090901,-34.907285656044806,PE,Região Nordeste
16,302241,Abreulândia,-9.62222144004582,-49.1565051984608,TO,Região Norte
17,314480,Acahay,-25.907922135630802,-57.0859521463887,,
18,302832,Acaiaca,-20.3595105520392,-43.14423334197289,MG,Região Sudeste
19,301962,Açailândia,-4.947536066945969,-47.5007558293157,MA,Região Nordeste
20,301368,Acajutiba,-11.657966021566502,-38.02005175670379,BA,Região Nordeste
21,301919,Acará,-1.9596978509489298,-48.2001091289499,PA,Região Norte
22,300739,Acarape,-4.22122900168214,-38.705846024582705,,
23,300698,Acaraú,-2.88807892501166,-40.1186294815317,CE,Região Nordeste
24,300645,Acari,-6.43533059617012,-36.6408637227863,RN,Região Nordeste
25,301063,Acauã,-8.21762981115072,-41.0821044675428,PI,Região Nordeste
26,300941,Aceguá,-31.866955377173902,-54.16194895634,RS,Região Sul
27,300926,Acopiara,-6.08952435665867,-39.448362197699794,CE,Região Nordeste
28,304649,Acorizal,-15.194456628276999,-56.36366249272061,MT,Região Centro-Oeste
29,304331,Acrelândia,-9.8320018485083,-66.9021169346709,AC,Região Norte
30,304335,Acreúna,-17.396440737756,-50.375310169346,GO,Região Centro-Oeste
31,300542,Açu,-5.5783950757179595,-36.9114700438066,RN,Região Nordeste
32,303054,Açucena,-19.0672713406151,-42.5495174333126,MG,Região Sudeste
33,304481,Adamantina,-21.682474499299502,-51.07411740685289,SP,Região Sudeste
34,302618,Adelândia,-16.4165376165816,-50.1683156971937,GO,Região Centro-Oeste
35,303857,Adolfo,-21.2329588261252,-49.6455401010013,SP,Região Sudeste
36,304957,Adrianópolis,-24.661083044872104,-48.9925824443693,PR,Região Sul
37,301301,Adustina,-10.535650828310901,-38.115800824655,BA,Região Nordeste
38,300788,Afogados da Ingazeira,-7.75122334471007,-37.636678437593496,PE,Região Nordeste
39,300520,Afonso Bezerra,-5.49270220303877,-36.5077677696793,RN,Região Nordeste
40,302545,Afonso Cláudio,-20.0783205721164,-41.1264112271001,ES,Região Sudeste
41,301658,Afonso Cunha,-4.1318764933839,-43.3251520643153,MA,Região Nordeste
42,301433,Afrânio,-8.51178149585694,-41.0098768568086,PE,Região Nordeste
43,304666,Afuá,-0.15524566920424698,-50.386518728874904,PA,Região Norte
44,301111,Agrestina,-8.46008428021886,-35.945021502908205,PE,Região Nordeste
45,301793,Agricolândia,-5.7979601641955,-42.6584923893449,PI,Região Nordeste
46,304094,Agrolândia,-27.4091650311854,-49.82248285528689,SC,Região Sul
47,304085,Agronômica,-27.2666340833602,-49.7084285451547,SC,Região Sul
48,304153,Água Azul do Norte,-6.805462963413451,-50.484965318727596,PA,Região Norte
49,303031,Água Boa,-17.991841555594398,-42.3810037965893,MG,Região Sudeste
50,304539,Água Boa,-14.0514544222786,-52.1605440833091,MG,Região Sudeste
51,301792,Água Branca,-5.8918587420673605,-42.6340734227347,PI,Região Nordeste
52,300785,Água Branca,-7.51186123447618,-37.636011185686705,PI,Região Nordeste
53,301271,Água Branca,-9.262426925164538,-37.9383001006999,PI,Região Nordeste
54,305734,Água Clara,-20.4456995513414,-52.8794197690493,MS,Região Centro-Oeste
55,303352,Água Comprida,-20.058034656461302,-48.107278226725995,MG,Região Sudeste
56,305099,Água Doce,-26.9989257784656,-51.553255495303794,SC,Região Sul
57,303204,Água Doce do Maranhão,-2.8408680453751303,-42.1192401596128,MA,Região Nordeste
58,302492,Água Doce do Norte,-18.5486934832555,-40.985757960853,ES,Região Sudeste
59,301376,Água Fria,-11.862280311942301,-38.7641833881343,BA,Região Nordeste
60,302773,Água Fria de Goiás,-14.9813908171189,-47.7826704380511,GO,Região Centro-Oeste
61,303367,Água Limpa,-18.0797065547221,-48.7643029798225,GO,Região Centro-Oeste
62,300898,Água Nova,-6.20392574492602,-38.2944520764285,RN,Região Nordeste
63,301088,Água Preta,-8.70652411440698,-35.5266045850477,PE,Região Nordeste
64,305164,Água Santa,-28.1677024186308,-52.031455284623206,RS,Região Sul
65,303638,Aguaí,-22.057680815457,-46.9738990809651,SP,Região Sudeste
66,303240,Aguanil,-20.9444158032991,-45.391839402582704,MG,Região Sudeste
67,302553,Águas Belas,-9.111685278997289,-37.1229246978219,PE,Região Nordeste
68,303525,Águas da Prata,-21.932409033459603,-46.7180170156419,SP,Região Sudeste
69,305312,Águas de Chapecó,-27.0758933773802,-52.9812967616321,SC,Região Sul
70,303543,Águas de Lindóia,-22.4737809638548,-46.6318369509447,SP,Região Sudeste
71,303849,Águas de Santa Bárbara,-22.881656572049398,-49.2425474089624,SP,Região Sudeste
72,303921,Águas de São Pedro,-22.598222256705103,-47.8737996166955,SP,Região Sudeste
73,302478,Águas Formosas,-17.0806771334014,-40.9386987958132,MG,Região Sudeste
74,305296,Águas Frias,-26.879846416508396,-52.85722421152761,SC,Região Sul
75,302811,Águas Lindas de Goiás,-15.741410611936299,-48.2597328672913,GO,Região Centro-Oeste
76,304056,Águas Mornas,-27.696808738597497,-48.8247752945728,SC,Região Sul
77,301634,Águas Vermelhas,-15.746612760009599,-41.458352474718104,MG,Região Sudeste
78,314514,Aguaytia,-9.02797003770695,-75.52066367726971,,
79,305695,Agudo,-29.645215609730002,-53.2519235069806,RS,Região Sul
80,303843,Agudos,-22.469903056557197,-48.9867315222894,SP,Região Sudeste
81,304040,Agudos do Sul,-25.9903783472901,-49.334718306736605,PR,Região Sul
82,302501,Águia Branca,-18.9850637876229,-40.7440361012184,ES,Região Sudeste
83,300984,Aguiar,-7.09221930312825,-38.1683707329146,PB,Região Nordeste
84,302002,Aguiarnópolis,-6.56006888057955,-47.4770945297927,TO,Região Norte
85,314425,Aija,-9.77667779270474,-77.60196046035149,,
86,302532,Aimorés,-19.501161316321102,-41.0750005911353,MG,Região Sudeste
87,301561,Aiquara,-14.127372712548098,-39.8939844736036,BA,Região Nordeste
88,301013,Aiuaba,-6.56929713448187,-40.1217811262583,CE,Região Nordeste
89,303172,Aiuruoca,-21.974087161451997,-44.604592648635304,MG,Região Sudeste
90,305433,Ajuricaba,-28.238983203363198,-53.770939151571795,RS,Região Sul
91,303603,Alagoa,-22.1714557473566,-44.6417254369786,MG,Região Sudeste
92,300465,Alagoa Grande,-7.04112630243505,-35.6271146717566,PB,Região Nordeste
93,300576,Alagoa Nova,-7.060767944774031,-35.763878098944204,PB,Região Nordeste
94,301193,Alagoinha,-8.46693068296497,-36.7790696545099,PB,Região Nordeste
95,300463,Alagoinha,-6.947389271335161,-35.5337874426115,PB,Região Nordeste
96,301033,Alagoinha do Piauí,-7.00873299406149,-40.937044319108296,PI,Região Nordeste
97,301378,Alagoinhas,-12.133972176926001,-38.4210902238839,BA,Região Nordeste
98,303779,Alambari,-23.550813982041603,-47.8983786400374,SP,Região Sudeste
99,314388,Alberdi,-26.205263274544397,-58.083894811348706,,
100,303540,Albertina,-22.202250147240896,-46.6143070667706,MG,Região Sudeste
101,301676,Alcântara,-2.40668799090791,-44.4184617773925,MA,Região Nordeste
102,301331,Alcântaras,-3.58378773627356,-40.5435613213101,CE,Região Nordeste
103,301324,Alcantil,-7.73710373161752,-36.0513797604058,PB,Região Nordeste
104,305733,Alcinópolis,-18.3259925734683,-53.7046519943293,MS,Região Centro-Oeste
105,302413,Alcobaça,-17.5199400504087,-39.2039409926974,BA,Região Nordeste
106,301802,Aldeias Altas,-4.62661237198208,-43.469277867498,MA,Região Nordeste
107,305721,Alecrim,-27.6583204791103,-54.7653149967311,RS,Região Sul
108,302675,Alegre,-20.758522435588898,-41.5385927758916,ES,Região Sudeste
109,305827,Alegrete,-29.789099549211503,-55.80249671199929,RS,Região Sul
110,301466,Alegrete do Piauí,-7.24238032173705,-40.8569177879945,PI,Região Nordeste
111,305445,Alegria,-27.8349341340033,-54.056194479263894,RS,Região Sul
112,304406,Além Paraíba,-21.8801865721303,-42.7179545813594,MG,Região Sudeste
113,304159,Alenquer,-1.9466095672811499,-54.738768144188796,PA,Região Norte
114,300933,Alexandria,-6.405748167057401,-38.01454019049179,RN,Região Nordeste
115,302813,Alexânia,-16.0838545657334,-48.50800186974179,GO,Região Centro-Oeste
116,303232,Alfenas,-21.4261031852373,-45.9481154436652,MG,Região Sudeste
117,302521,Alfredo Chaves,-20.6401095738179,-40.7546387782508,ES,Região Sudeste
118,304794,Alfredo Marcondes,-21.953162367992896,-51.4143812981415,SP,Região Sudeste
119,303118,Alfredo Vasconcelos,-21.153999152843603,-43.772139699114504,MG,Região Sudeste
120,304082,Alfredo Wagner,-27.700578184820102,-49.3277776998847,SC,Região Sul
121,300633,Algodão de Jandaíra,-6.899451331210001,-36.011258359230794,PB,Região Nordeste
122,300676,Alhandra,-7.430191568590351,-34.9059500393309,PB,Região Nordeste
123,300481,Aliança,-7.604202032288639,-35.229864287602204,PE,Região Nordeste
124,302288,Aliança do Tocantins,-11.3059940898192,-48.9364846392732,TO,Região Norte
125,301755,Almadina,-14.709326963076501,-39.641821518261,BA,Região Nordeste
126,302216,Almas,-11.567806657760599,-47.1662067150815,TO,Região Norte
127,304974,Almeirim,-1.5213468787709499,-52.581974354588496,PA,Região Norte
128,301614,Almenara,-16.1789224186611,-40.6945034481121,MG,Região Sudeste
129,300755,Almino Afonso,-6.14790770421599,-37.763882235728296,RN,Região Nordeste
130,304031,Almirante Tamandaré,-25.3192958221269,-49.3041557330062,PR,Região Sul
131,300397,Almirante Tamandaré do Sul,-28.115413382036902,-52.9146657580651,RS,Região Sul
132,303381,Aloândia,-17.728935431246104,-49.4812745320058,GO,Região Centro-Oeste
133,302725,Alpercata,-18.974467422144603,-41.9703529091136,MG,Região Sudeste
134,305314,Alpestre,-27.250628518667696,-53.03458079648371,RS,Região Sul
135,303323,Alpinópolis,-20.863530269989397,-46.3881869466653,MG,Região Sudeste
136,304553,Alta Floresta,-9.867158943961881,-56.0871301840279,MT,Região Centro-Oeste
137,304303,Alta Floresta D'Oeste,-11.9287371157072,-61.9957996858737,,
138,303702,Altair,-20.5239924341028,-49.0589496927036,SP,Região Sudeste
139,304146,Altamira,-3.20445265617442,-52.2103607622291,PA,Região Norte
140,303588,Altamira do Maranhão,-4.1663757443149505,-45.470975673787,MA,Região Nordeste
141,305052,Altamira do Paraná,-24.798758686687304,-52.7132715094504,PR,Região Sul
142,300834,Altaneira,-6.998787014107929,-39.7359223563907,CE,Região Nordeste
143,303496,Alterosa,-21.2492251475647,-46.1390552716031,MG,Região Sudeste
144,301113,Altinho,-8.48779323511724,-36.0595487596824,PE,Região Nordeste
145,303653,Altinópolis,-21.021833531006898,-47.371596909958804,SP,Região Sudeste
146,305397,Alto Alegre,-28.777337221810104,-52.9897149603145,RR,Região Norte
147,305887,Alto Alegre,2.98822248071995,-61.3076124536499,RR,Região Norte
148,303881,Alto Alegre,-21.580991227736103,-50.1639476631884,RR,Região Norte
149,301857,Alto Alegre do Maranhão,-4.21339659514419,-44.44635303403971,MA,Região Nordeste
150,303194,Alto Alegre do Pindaré,-3.6672787144623,-45.8424728277649,MA,Região Nordeste
151,304291,Alto Alegre dos Parecis,-12.1405299549367,-61.837913042565496,,
152,304788,Alto Araguaia,-17.3157685640839,-53.218548811894905,MT,Região Centro-Oeste
153,305585,Alto Bela Vista,-27.433819497714,-51.9048824608101,SC,Região Sul
154,304193,Alto Boa Vista,-11.672147970918601,-51.3775905074446,MT,Região Centro-Oeste
155,302673,Alto Caparaó,-20.431459465794603,-41.8741294433337,MG,Região Sudeste
156,300539,Alto do Rodrigues,-5.29305504595509,-36.7616432545654,RN,Região Nordeste
157,305483,Alto Feliz,-29.380193889841898,-51.3135268226235,RS,Região Sul
158,305731,Alto Garças,-16.9466687558885,-53.527633739242106,MT,Região Centro-Oeste
159,302797,Alto Horizonte,-14.1985022633077,-49.3368051430422,GO,Região Centro-Oeste
160,303569,Alto Jequitibá,-20.4213242346512,-41.9673460914881,MG,Região Sudeste
161,301783,Alto Longá,-5.25674475630844,-42.2099207734935,PI,Região Nordeste
162,304236,Alto Paraguai,-14.5141413187693,-56.478065728298205,MT,Região Centro-Oeste
163,304323,Alto Paraíso,-9.7146984262095,-63.3192938795889,RO,Região Norte
164,302301,Alto Paraíso de Goiás,-14.1399658103036,-47.51768908906429,GO,Região Centro-Oeste
165,304807,Alto Paraná,-23.1317099800318,-52.3193274728445,PR,Região Sul
166,302073,Alto Parnaíba,-9.110273806652101,-45.9335956237033,MA,Região Nordeste
167,305042,Alto Piquiri,-24.0228888711461,-53.440489185035,PR,Região Sul
168,303094,Alto Rio Doce,-21.0286004937543,-43.4070528135503,MG,Região Sudeste
169,302525,Alto Rio Novo,-19.062272592302197,-41.0212572722221,ES,Região Sudeste
170,300975,Alto Santo,-5.5093484054117,-38.274629549573206,CE,Região Nordeste
171,304789,Alto Taquari,-17.8302049926455,-53.2824238434867,MT,Região Centro-Oeste
172,305761,Altônia,-23.8763762316302,-53.89625538406239,PR,Região Sul
173,301777,Altos,-5.03928132789988,-42.461500353493,PI,Região Nordeste
174,303761,Alumínio,-23.5310306014431,-47.2549742694452,SP,Região Sudeste
175,304253,Alvarães,-3.22765240486355,-64.8011142102644,AM,Região Norte
176,302543,Alvarenga,-19.417878699506396,-41.7320941534369,MG,Região Sudeste
177,303437,Álvares Florence,-20.320992981789697,-49.910948477825,SP,Região Sudeste
178,304686,Álvares Machado,-22.0768775497022,-51.4726660253419,SP,Região Sudeste
179,303892,Álvaro de Carvalho,-22.078978848197398,-49.720686257198295,SP,Região Sudeste
180,314521,Alvear,-29.1020261295296,-56.5659819962165,,
181,303895,Alvinlândia,-22.4439489916538,-49.7627394286084,SP,Região Sudeste
182,302829,Alvinópolis,-20.110246786898397,-43.0538521203086,MG,Região Sudeste
183,302296,Alvorada,-12.4788989333766,-49.1253164591905,TO,Região Norte
184,305498,Alvorada,-29.9918806775567,-51.0813100803417,TO,Região Norte
185,302719,Alvorada de Minas,-18.7338317522348,-43.364171227725706,MG,Região Sudeste
186,302060,Alvorada do Gurguéia,-8.424603590755192,-43.7773675393052,PI,Região Nordeste
187,302868,Alvorada do Norte,-14.484441409471,-46.4943343918795,GO,Região Centro-Oeste
188,305740,Alvorada do Sul,-22.7817470536758,-51.2301356820857,PR,Região Sul
189,304298,Alvorada D'Oeste,-11.346681056781499,-62.2851550086723,,
190,305886,Amajari,3.6530845833830696,-61.418546092863394,RR,Região Norte
191,305238,Amambaí,-23.1062147597227,-55.22577846916371,MS,Região Centro-Oeste
192,305895,Amapá,2.05230998800846,-50.7960443499428,AP,Região Norte
193,301808,Amapá do Maranhão,-1.6756217732881,-46.0028038092826,MA,Região Nordeste
194,304869,Amaporã,-23.0947335989968,-52.7870341785166,PR,Região Sul
195,301354,Amaraji,-8.37734114061484,-35.4503437656021,PE,Região Nordeste
196,305544,Amaral Ferrador,-30.876056863711298,-52.2514159034985,RS,Região Sul
197,302796,Amaralina,-13.9279024281687,-49.298299137728606,GO,Região Centro-Oeste
198,301799,Amarante,-6.2448701542376694,-42.8507614131089,PI,Região Nordeste
199,301954,Amarante do Maranhão,-5.56953288604484,-46.7476525116667,MA,Região Nordeste
200,301727,Amargosa,-13.031885166470001,-39.597234037343895,BA,Região Nordeste
201,305846,Amaturá,-3.3632054511594904,-68.19951213180471,AM,Região Norte
202,314377,Ambo,-10.1302712156367,-76.1926668859282,,
203,301389,Amélia Rodrigues,-12.3975779858479,-38.7535251632136,BA,Região Nordeste
204,301493,América Dourada,-11.443377016394999,-41.4393458375244,BA,Região Nordeste
205,304584,Americana,-22.7378350369387,-47.333520430451095,SP,Região Sudeste
206,302612,Americano do Brasil,-16.2530447160699,-49.979851176814,GO,Região Centro-Oeste
207,303683,Américo Brasiliense,-21.7292410112958,-48.11507372173801,SP,Região Sudeste
208,303421,Américo de Campos,-20.2989929612895,-49.731948752594995,SP,Região Sudeste
209,305381,Ametista do Sul,-27.3611252294776,-53.1834601657864,RS,Região Sul
210,300690,Amontada,-3.3632362392655297,-39.829587600706,CE,Região Nordeste
211,304516,Amorinópolis,-16.619994595355198,-51.0947531124478,GO,Região Centro-Oeste
212,300666,Amparo,-7.56736798890499,-37.0630179619889,PB,Região Nordeste
213,303645,Amparo,-22.7092663513594,-46.7724195756686,PB,Região Nordeste
214,302362,Amparo de São Francisco,-10.135278473601199,-36.9352982414862,SE,Região Nordeste
215,302754,Amparo do Serra,-20.5055458279092,-42.801232255261,MG,Região Sudeste
216,305267,Ampére,-25.9172566733738,-53.469091212326,PR,Região Sul
217,301159,Anadia,-9.68532038968278,-36.308083202869,AL,Região Nordeste
218,301587,Anagé,-14.6142574009966,-41.1390156872416,BA,Região Nordeste
219,305063,Anahy,-24.6453291141748,-53.1336795156811,PR,Região Sul
220,301940,Anajás,-0.997187441011456,-49.935786150743,PA,Região Norte
221,301703,Anajatuba,-3.2649354771289905,-44.61668263689771,MA,Região Nordeste
222,304576,Analândia,-22.129389357276303,-47.662340867601394,SP,Região Sudeste
223,304640,Anamã,-3.5673512401784597,-61.396783104617704,AM,Região Norte
224,302007,Ananás,-6.3647752021130195,-48.073843266929295,TO,Região Norte
225,301932,Ananindeua,-1.36429274124725,-48.374674889606396,PA,Região Norte
226,302402,Anápolis,-16.3285446693033,-48.95335414413879,GO,Região Centro-Oeste
227,304143,Anapu,-3.47023642591498,-51.2006581431804,PA,Região Norte
228,301656,Anapurus,-3.6743513032709902,-43.1093417035069,MA,Região Nordeste
229,305600,Anastácio,-20.4827392585654,-55.8107995629311,MS,Região Centro-Oeste
230,304842,Anaurilândia,-22.185628548519603,-52.7194899078491,MS,Região Centro-Oeste
231,302522,Anchieta,-20.7959823305262,-40.642894511239604,ES,Região Sudeste
232,305302,Anchieta,-26.5386832729309,-53.332360783695094,ES,Região Sudeste
233,301574,Andaraí,-12.7952418384008,-41.328646655709896,BA,Região Nordeste
234,304654,Andirá,-23.053735440356,-50.2307802621885,PR,Região Sul
235,301483,Andorinha,-10.343582031003999,-39.8337778770155,BA,Região Nordeste
236,303539,Andradas,-22.069961824758803,-46.572766417781104,MG,Região Sudeste
237,304395,Andradina,-20.895220516314,-51.3789900298804,SP,Região Sudeste
238,305529,André da Rocha,-28.628770717737698,-51.580179339951805,RS,Região Sul
239,305000,Andrelândia,-21.7415670312563,-44.3120679905947,MG,Região Sudeste
240,304657,Angatuba,-23.492207459788,-48.4142828771202,SP,Região Sudeste
241,302656,Angelândia,-17.725994920942398,-42.272963425608204,MG,Região Sudeste
242,305752,Angélica,-22.1531146490964,-53.771229020319396,MS,Região Centro-Oeste
243,301119,Angelim,-8.88820995224805,-36.288034559945395,PE,Região Nordeste
244,304057,Angelina,-27.570892961190502,-48.9882959092581,SC,Região Sul
245,302086,Angical,-12.009119566277,-44.70014246852139,BA,Região Nordeste
246,301798,Angical do Piauí,-6.0882723262449,-42.7403898316718,PI,Região Nordeste
247,302005,Angico,-6.39219549941265,-47.8615179837365,TO,Região Norte
248,300522,Angicos,-5.658329221033549,-36.6097335985163,RN,Região Nordeste
249,303602,Angra dos Reis,-23.0015572889087,-44.3199414633057,RJ,Região Sudeste
250,301416,Anguera,-12.151901151266001,-39.244056156293794,BA,Região Nordeste
251,304781,Ângulo,-23.1950732456898,-51.9157882150791,PR,Região Sul
252,303303,Anhanguera,-18.336995430143002,-48.2189516302794,GO,Região Centro-Oeste
253,303925,Anhembi,-22.788988823824397,-48.126950344726495,SP,Região Sudeste
254,304688,Anhumas,-22.2950084072499,-51.3869384266698,SP,Região Sudeste
255,302616,Anicuns,-16.4589551551462,-49.958855459548396,GO,Região Centro-Oeste
256,302057,Anísio de Abreu,-9.186068357588141,-43.0497573951846,PI,Região Nordeste
257,305138,Anita Garibaldi,-27.69021947665,-51.127586515691796,SC,Região Sul
258,304062,Anitápolis,-27.9016662190312,-49.1320641775432,SC,Região Sul
259,304642,Anori,-3.74641282736121,-61.6579325060107,AM,Região Norte
260,305215,Anta Gorda,-28.9702478528861,-52.0106455881783,RS,Região Sul
261,301291,Antas,-10.413157392554199,-38.3323451954006,BA,Região Nordeste
262,303981,Antonina,-25.439075791491103,-48.7195322811644,PR,Região Sul
263,301011,Antonina do Norte,-6.77474466165568,-39.9871049120925,CE,Região Nordeste
264,301868,Antônio Almeida,-7.219454312514911,-44.1935184704687,PI,Região Nordeste
265,301418,Antônio Cardoso,-12.433939970667,-39.1178786253929,BA,Região Nordeste
266,303122,Antônio Carlos,-21.321509817150304,-43.7455029327606,MG,Região Sudeste
267,304051,Antônio Carlos,-27.5195535326646,-48.7664342110982,MG,Região Sudeste
268,303560,Antônio Dias,-19.6537582062981,-42.87832067522471,MG,Região Sudeste
269,301440,Antônio Gonçalves,-10.5721559655428,-40.2758269885868,BA,Região Nordeste
270,305232,Antônio João,-22.190992354036897,-55.94793886061979,MS,Região Centro-Oeste
271,300761,Antônio Martins,-6.21407804927948,-37.8836721361875,RN,Região Nordeste
272,304603,Antônio Olinto,-25.9808557720361,-50.197613924531495,PR,Região Sul
273,305152,Antônio Prado,-28.857022084334503,-51.2887124265049,RS,Região Sul
274,303252,Antônio Prado de Minas,-21.019664242256802,-42.111297539805,MG,Região Sudeste
275,300939,Aparecida,-6.78507247466751,-38.0805699008171,PB,Região Nordeste
276,303458,Aparecida,-22.8499895834328,-45.232883430032,PB,Região Nordeste
277,303357,Aparecida de Goiânia,-16.8202549329964,-49.2472549834089,GO,Região Centro-Oeste
278,304342,Aparecida do Rio Doce,-18.2945227721673,-51.152020048488396,GO,Região Centro-Oeste
279,302207,Aparecida do Rio Negro,-9.952827806055382,-47.97203694173329,TO,Região Norte
280,304386,Aparecida do Taboado,-20.087732834849803,-51.096553107223606,MS,Região Centro-Oeste
281,304391,Aparecida d'Oeste,-20.4491934215913,-50.8839237729957,,
282,304919,Aperibé,-21.6257145426546,-42.1020229556132,RJ,Região Sudeste
283,302637,Apiacá,-21.152754896140802,-41.569653935224,ES,Região Sudeste
284,304565,Apiacás,-9.54022001552382,-57.4591097654743,MT,Região Centro-Oeste
285,304951,Apiaí,-24.511295065458,-48.8446879737306,SP,Região Sudeste
286,301667,Apicum-Açu,-1.4590018510250602,-45.086806138371706,,
287,304215,Apiúna,-27.037973569614802,-49.3889355443153,SC,Região Sul
288,300745,Apodi,-5.653897572063639,-37.7949011861614,RN,Região Nordeste
289,301369,Aporá,-11.660749807227699,-38.080629446502,BA,Região Nordeste
290,304450,Aporé,-18.964995529626602,-51.9259459563908,GO,Região Centro-Oeste
291,314369,Apóstoles,-27.9072075172484,-55.7441788389376,,
292,302382,Apuarema,-13.855850009012102,-39.7447260906286,BA,Região Nordeste
293,304760,Apucarana,-23.5504273707918,-51.4639165785689,PR,Região Sul
294,304247,Apuí,-7.198391670734509,-59.88524594926471,AM,Região Norte
295,300692,Apuiarés,-3.9454539454517104,-39.436249069364706,CE,Região Nordeste
296,302373,Aquidabã,-10.2784802318355,-37.015073964414604,SE,Região Nordeste
297,305599,Aquidauana,-20.466999281319,-55.787234387838105,MS,Região Centro-Oeste
298,302345,Aquiraz,-3.8996900462237103,-38.389874655898794,CE,Região Nordeste
299,305122,Arabutã,-27.159163219606103,-52.142710862998705,SC,Região Sul
300,300449,Araçagi,-6.85214036311278,-35.3793286823503,PB,Região Nordeste
301,303059,Araçaí,-19.1959768143617,-44.2496803793374,MG,Região Sudeste
302,295769,Aracaju,-10.9100146308586,-37.068273963857706,SE,Região Nordeste
303,303744,Araçariguama,-23.437074825069498,-47.0612266770395,SP,Região Sudeste
304,301372,Araças,-12.2143908436184,-38.201957404907205,BA,Região Nordeste
305,300730,Aracati,-4.55866056940189,-37.768201471957795,CE,Região Nordeste
306,301591,Aracatu,-14.4284399661015,-41.4651260723897,BA,Região Nordeste
307,304457,Araçatuba,-21.2081107369138,-50.4405231203453,SP,Região Sudeste
308,301393,Araci,-11.3333348520432,-38.959916989218,BA,Região Nordeste
309,303095,Aracitaba,-21.3450987239253,-43.373990367329995,MG,Região Sudeste
310,300905,Aracoiaba,-4.36911990609669,-38.8128268432627,CE,Região Nordeste
311,300469,Araçoiaba,-7.783307563441549,-35.0831066548971,PE,Região Nordeste
312,303767,Araçoiaba da Serra,-23.5033775806281,-47.6170106159954,SP,Região Sudeste
313,302888,Aracruz,-19.8205251799875,-40.276785448722,ES,Região Sudeste
314,302608,Araçu,-16.356754399795,-49.6808247066105,GO,Região Centro-Oeste
315,302650,Araçuaí,-16.852784201719302,-42.06405137127889,MG,Região Sudeste
316,304523,Aragarças,-15.903286944999401,-52.245047094987704,GO,Região Centro-Oeste
317,303375,Aragoiânia,-16.9091498655693,-49.448049416410704,GO,Região Centro-Oeste
318,302025,Aragominas,-7.16744897259966,-48.527390596806605,TO,Região Norte
319,302248,Araguacema,-8.80796395303631,-49.5572744115704,TO,Região Norte
320,302794,Araguaçu,-12.927251604094401,-49.831417738126106,TO,Região Norte
321,304518,Araguaiana,-15.7240583005912,-51.837775057040005,MT,Região Centro-Oeste
322,302011,Araguaína,-7.19278533563037,-48.2047807136734,TO,Região Norte
323,304786,Araguainha,-16.8569429560479,-53.0316524339071,MT,Região Centro-Oeste
324,302023,Araguanã,-6.579904432427219,-48.642708343380605,TO,Região Norte
325,303035,Araguanã,-2.9506957753987004,-45.6654735443556,TO,Região Norte
326,304542,Araguapaz,-15.0912949547754,-50.6319149954023,GO,Região Centro-Oeste
327,303307,Araguari,-18.6460346260208,-48.1937883613725,MG,Região Sudeste
328,301985,Araguatins,-5.64699342325082,-48.12357507742121,TO,Região Norte
329,300844,Araioses,-2.89130342450616,-41.9053287297232,MA,Região Nordeste
330,305233,Aral Moreira,-22.9427001257579,-55.6322318424384,MS,Região Centro-Oeste
331,301379,Aramari,-12.0888448448781,-38.497255723052895,BA,Região Nordeste
332,305520,Arambaré,-30.9097285781667,-51.505046163966504,RS,Região Sul
333,301860,Arame,-4.88823666385522,-46.0086647208599,MA,Região Nordeste
334,303348,Aramina,-20.08861747931,-47.787648228121796,SP,Região Sudeste
335,303948,Arandu,-23.133988616124,-49.0539487749963,SP,Região Sudeste
336,304999,Arantina,-21.9106507477386,-44.25589704122461,MG,Região Sudeste
337,303601,Arapeí,-22.672225897470398,-44.444508422937204,SP,Região Sudeste
338,301347,Arapiraca,-9.75530049258781,-36.661773877117795,AL,Região Nordeste
339,302032,Arapoema,-7.65504589817549,-49.0640863316749,TO,Região Norte
340,302748,Araponga,-20.6690870465833,-42.5182126244505,MG,Região Sudeste
341,304759,Arapongas,-23.415762139766898,-51.426349908681296,PR,Região Sul
342,303371,Araporã,-18.436183799613897,-49.1851481635264,MG,Região Sudeste
