id_cidade,nome,nomeabrev,LATITUDE,LONGITUDE
314362,18 de Julio,18 de Julio,-33.6846879641811,-53.5582551100209
302606,Abadia de Goiás,Abadia de Goiás,-16.7620597056575,-49.4383535312845
304944,Abadia dos Dourados,Abadia dos Dourados,-18.4832865306314,-47.3924668770543
302814,Abadiânia,Abadiânia,-16.1974226345936,-48.7060663364738
303004,Abaeté,Abaeté,-19.1521549595111,-45.4557387914446
301936,Abaetetuba,Abaetetuba,-1.72220869031841,-48.8792229935942
314329,Abaí,Abaí,-25.9977060013996,-55.9360020327617
300837,Abaiara,Abaiara,-7.36094559313057,-39.0484972367117
300957,Abaíra,Abaíra,-13.2507240292327,-41.664714498578
301294,Abaré,Abaré,-8.72375444116336,-39.114550441065
303961,Abatiá,Abatiá,-23.3039887877211,-50.3129467863141
305136,Abdon Batista,Abdon Batista,-27.6131046595472,-51.0237175327039
302578,Abel Figueiredo,Abel Figueiredo,-4.95372559357592,-48.3936633018799
305113,Abelardo Luz,Abelardo Luz,-26.5720555207673,-52.3233276861933
302736,Abre Campo,Abre Campo,-20.3001247176332,-42.4746654475353
300471,Abreu e Lima,Abreu e Lima,-7.9038486350909,-34.9072856560448
302241,Abreulândia,Abreulândia,-9.62222144004582,-49.1565051984608
314480,Acahay,Acahay,-25.9079221356308,-57.0859521463887
302832,Acaiaca,Acaiaca,-20.3595105520392,-43.1442333419729
301962,Açailândia,Açailândia,-4.94753606694597,-47.5007558293157
301368,Acajutiba,Acajutiba,-11.6579660215665,-38.0200517567038
301919,Acará,Acará,-1.95969785094893,-48.2001091289499
300739,Acarape,Acarape,-4.22122900168214,-38.7058460245827
300698,Acaraú,Acaraú,-2.88807892501166,-40.1186294815317
300645,Acari,Acari,-6.43533059617012,-36.6408637227863
301063,Acauã,Acauã,-8.21762981115072,-41.0821044675428
300941,Aceguá,Aceguá,-31.8669553771739,-54.16194895634
300926,Acopiara,Acopiara,-6.08952435665867,-39.4483621976998
304649,Acorizal,Acorizal,-15.194456628277,-56.3636624927206
304331,Acrelândia,Acrelândia,-9.8320018485083,-66.9021169346709
304335,Acreúna,Acreúna,-17.396440737756,-50.375310169346
300542,Açu,Açu,-5.57839507571796,-36.9114700438066
303054,Açucena,Açucena,-19.0672713406151,-42.5495174333126
304481,Adamantina,Adamantina,-21.6824744992995,-51.0741174068529
302618,Adelândia,Adelândia,-16.4165376165816,-50.1683156971937
303857,Adolfo,Adolfo,-21.2329588261252,-49.6455401010013
304957,Adrianópolis,Adrianópolis,-24.6610830448721,-48.9925824443693
301301,Adustina,Adustina,-10.5356508283109,-38.115800824655
300788,Afogados da Ingazeira,Afogados da Ingazeira,-7.75122334471007,-37.6366784375935
300520,Afonso Bezerra,Afonso Bezerra,-5.49270220303877,-36.5077677696793
302545,Afonso Cláudio,Afonso Cláudio,-20.0783205721164,-41.1264112271001
301658,Afonso Cunha,Afonso Cunha,-4.1318764933839,-43.3251520643153
301433,Afrânio,Afrânio,-8.51178149585694,-41.0098768568086
304666,Afuá,Afuá,-0.155245669204247,-50.3865187288749
301111,Agrestina,Agrestina,-8.46008428021886,-35.9450215029082
301793,Agricolândia,Agricolândia,-5.7979601641955,-42.6584923893449
304094,Agrolândia,Agrolândia,-27.4091650311854,-49.8224828552869
304085,Agronômica,Agronômica,-27.2666340833602,-49.7084285451547
304153,Água Azul do Norte,Água Azul do Norte,-6.80546296341345,-50.4849653187276
303031,Água Boa,Água Boa,-17.9918415555944,-42.3810037965893
304539,Água Boa,Água Boa,-14.0514544222786,-52.1605440833091
301792,Água Branca,Água Branca,-5.89185874206736,-42.6340734227347
300785,Água Branca,Água Branca,-7.51186123447618,-37.6360111856867
301271,Água Branca,Água Branca,-9.26242692516454,-37.9383001006999
305734,Água Clara,Água Clara,-20.4456995513414,-52.8794197690493
303352,Água Comprida,Água Comprida,-20.0580346564613,-48.107278226726
305099,Água Doce,Água Doce,-26.9989257784656,-51.5532554953038
303204,Água Doce do Maranhão,Água Doce do Maranhão,-2.84086804537513,-42.1192401596128
302492,Água Doce do Norte,Água Doce do Norte,-18.5486934832555,-40.985757960853
301376,Água Fria,Água Fria,-11.8622803119423,-38.7641833881343
302773,Água Fria de Goiás,Água Fria de Goiás,-14.9813908171189,-47.7826704380511
303367,Água Limpa,Água Limpa,-18.0797065547221,-48.7643029798225
300898,Água Nova,Água Nova,-6.20392574492602,-38.2944520764285
301088,Água Preta,Água Preta,-8.70652411440698,-35.5266045850477
305164,Água Santa,Água Santa,-28.1677024186308,-52.0314552846232
303638,Aguaí,Aguaí,-22.057680815457,-46.9738990809651
303240,Aguanil,Aguanil,-20.9444158032991,-45.3918394025827
302553,Águas Belas,Águas Belas,-9.11168527899729,-37.1229246978219
303525,Águas da Prata,Águas da Prata,-21.9324090334596,-46.7180170156419
305312,Águas de Chapecó,Águas de Chapecó,-27.0758933773802,-52.9812967616321
303543,Águas de Lindóia,Águas de Lindóia,-22.4737809638548,-46.6318369509447
303849,Águas de Santa Bárbara,Águas de Santa Bárbara,-22.8816565720494,-49.2425474089624
303921,Águas de São Pedro,Águas de São Pedro,-22.5982222567051,-47.8737996166955
302478,Águas Formosas,Águas Formosas,-17.0806771334014,-40.9386987958132
305296,Águas Frias,Águas Frias,-26.8798464165084,-52.8572242115276
302811,Águas Lindas de Goiás,Águas Lindas de Goiás,-15.7414106119363,-48.2597328672913
304056,Águas Mornas,Águas Mornas,-27.6968087385975,-48.8247752945728
301634,Águas Vermelhas,Águas Vermelhas,-15.7466127600096,-41.4583524747181
314514,Aguaytia,Aguaytia,-9.02797003770695,-75.5206636772697
305695,Agudo,Agudo,-29.64521560973,-53.2519235069806
303843,Agudos,Agudos,-22.4699030565572,-48.9867315222894
304040,Agudos do Sul,Agudos do Sul,-25.9903783472901,-49.3347183067366
302501,Águia Branca,Águia Branca,-18.9850637876229,-40.7440361012184
300984,Aguiar,Aguiar,-7.09221930312825,-38.1683707329146
302002,Aguiarnópolis,Aguiarnópolis,-6.56006888057955,-47.4770945297927
314425,Aija,Aija,-9.77667779270474,-77.6019604603515
302532,Aimorés,Aimorés,-19.5011613163211,-41.0750005911353
301561,Aiquara,Aiquara,-14.1273727125481,-39.8939844736036
301013,Aiuaba,Aiuaba,-6.56929713448187,-40.1217811262583
303172,Aiuruoca,Aiuruoca,-21.974087161452,-44.6045926486353
305433,Ajuricaba,Ajuricaba,-28.2389832033632,-53.7709391515718
303603,Alagoa,Alagoa,-22.1714557473566,-44.6417254369786
300465,Alagoa Grande,Alagoa Grande,-7.04112630243505,-35.6271146717566
300576,Alagoa Nova,Alagoa Nova,-7.06076794477403,-35.7638780989442
301193,Alagoinha,Alagoinha,-8.46693068296497,-36.7790696545099
300463,Alagoinha,Alagoinha,-6.94738927133516,-35.5337874426115
301033,Alagoinha do Piauí,Alagoinha do Piauí,-7.00873299406149,-40.9370443191083
301378,Alagoinhas,Alagoinhas,-12.133972176926,-38.4210902238839
303779,Alambari,Alambari,-23.5508139820416,-47.8983786400374
314388,Alberdi,Alberdi,-26.2052632745444,-58.0838948113487
303540,Albertina,Albertina,-22.2022501472409,-46.6143070667706
301676,Alcântara,Alcântara,-2.40668799090791,-44.4184617773925
301331,Alcântaras,Alcântaras,-3.58378773627356,-40.5435613213101
301324,Alcantil,Alcantil,-7.73710373161752,-36.0513797604058
305733,Alcinópolis,Alcinópolis,-18.3259925734683,-53.7046519943293
302413,Alcobaça,Alcobaça,-17.5199400504087,-39.2039409926974
301802,Aldeias Altas,Aldeias Altas,-4.62661237198208,-43.469277867498
305721,Alecrim,Alecrim,-27.6583204791103,-54.7653149967311
302675,Alegre,Alegre,-20.7585224355889,-41.5385927758916
305827,Alegrete,Alegrete,-29.7890995492115,-55.8024967119993
301466,Alegrete do Piauí,Alegrete do Piauí,-7.24238032173705,-40.8569177879945
305445,Alegria,Alegria,-27.8349341340033,-54.0561944792639
304406,Além Paraíba,Além Paraíba,-21.8801865721303,-42.7179545813594
304159,Alenquer,Alenquer,-1.94660956728115,-54.7387681441888
300933,Alexandria,Alexandria,-6.4057481670574,-38.0145401904918
302813,Alexânia,Alexânia,-16.0838545657334,-48.5080018697418
303232,Alfenas,Alfenas,-21.4261031852373,-45.9481154436652
302521,Alfredo Chaves,Alfredo Chaves,-20.6401095738179,-40.7546387782508
304794,Alfredo Marcondes,Alfredo Marcondes,-21.9531623679929,-51.4143812981415
303118,Alfredo Vasconcelos,Alfredo Vasconcelos,-21.1539991528436,-43.7721396991145
304082,Alfredo Wagner,Alfredo Wagner,-27.7005781848201,-49.3277776998847
300633,Algodão de Jandaíra,Algodão de Jandaíra,-6.89945133121,-36.0112583592308
300676,Alhandra,Alhandra,-7.43019156859035,-34.9059500393309
300481,Aliança,Aliança,-7.60420203228864,-35.2298642876022
302288,Aliança do Tocantins,Aliança do Tocantins,-11.3059940898192,-48.9364846392732
301755,Almadina,Almadina,-14.7093269630765,-39.641821518261
302216,Almas,Almas,-11.5678066577606,-47.1662067150815
304974,Almeirim,Almeirim,-1.52134687877095,-52.5819743545885
301614,Almenara,Almenara,-16.1789224186611,-40.6945034481121
300755,Almino Afonso,Almino Afonso,-6.14790770421599,-37.7638822357283
304031,Almirante Tamandaré,Almirante Tamandaré,-25.3192958221269,-49.3041557330062
300397,Almirante Tamandaré do Sul,Almirante Tamandaré do Sul,-28.1154133820369,-52.9146657580651
303381,Aloândia,Aloândia,-17.7289354312461,-49.4812745320058
302725,Alpercata,Alpercata,-18.9744674221446,-41.9703529091136
305314,Alpestre,Alpestre,-27.2506285186677,-53.0345807964837
303323,Alpinópolis,Alpinópolis,-20.8635302699894,-46.3881869466653
304553,Alta Floresta,Alta Floresta,-9.86715894396188,-56.0871301840279
304303,Alta Floresta D'Oeste,Alta Floresta D'Oeste,-11.9287371157072,-61.9957996858737
303702,Altair,Altair,-20.5239924341028,-49.0589496927036
304146,Altamira,Altamira,-3.20445265617442,-52.2103607622291
303588,Altamira do Maranhão,Altamira do Maranhão,-4.16637574431495,-45.470975673787
305052,Altamira do Paraná,Altamira do Paraná,-24.7987586866873,-52.7132715094504
300834,Altaneira,Altaneira,-6.99878701410793,-39.7359223563907
303496,Alterosa,Alterosa,-21.2492251475647,-46.1390552716031
301113,Altinho,Altinho,-8.48779323511724,-36.0595487596824
303653,Altinópolis,Altinópolis,-21.0218335310069,-47.3715969099588
305397,Alto Alegre,Alto Alegre,-28.7773372218101,-52.9897149603145
305887,Alto Alegre,Alto Alegre,2.98822248071995,-61.3076124536499
303881,Alto Alegre,Alto Alegre,-21.5809912277361,-50.1639476631884
301857,Alto Alegre do Maranhão,Alto Alegre do Maranhão,-4.21339659514419,-44.4463530340397
303194,Alto Alegre do Pindaré,Alto Alegre do Pindaré,-3.6672787144623,-45.8424728277649
304291,Alto Alegre dos Parecis,Alto Alegre dos Parecis,-12.1405299549367,-61.8379130425655
304788,Alto Araguaia,Alto Araguaia,-17.3157685640839,-53.2185488118949
305585,Alto Bela Vista,Alto Bela Vista,-27.433819497714,-51.9048824608101
304193,Alto Boa Vista,Alto Boa Vista,-11.6721479709186,-51.3775905074446
302673,Alto Caparaó,Alto Caparaó,-20.4314594657946,-41.8741294433337
300539,Alto do Rodrigues,Alto do Rodrigues,-5.29305504595509,-36.7616432545654
305483,Alto Feliz,Alto Feliz,-29.3801938898419,-51.3135268226235
305731,Alto Garças,Alto Garças,-16.9466687558885,-53.5276337392421
302797,Alto Horizonte,Alto Horizonte,-14.1985022633077,-49.3368051430422
303569,Alto Jequitibá,Alto Jequitibá,-20.4213242346512,-41.9673460914881
301783,Alto Longá,Alto Longá,-5.25674475630844,-42.2099207734935
304236,Alto Paraguai,Alto Paraguai,-14.5141413187693,-56.4780657282982
304323,Alto Paraíso,Alto Paraíso,-9.7146984262095,-63.3192938795889
302301,Alto Paraíso de Goiás,Alto Paraíso de Goiás,-14.1399658103036,-47.5176890890643
304807,Alto Paraná,Alto Paraná,-23.1317099800318,-52.3193274728445
302073,Alto Parnaíba,Alto Parnaíba,-9.1102738066521,-45.9335956237033
305042,Alto Piquiri,Alto Piquiri,-24.0228888711461,-53.440489185035
303094,Alto Rio Doce,Alto Rio Doce,-21.0286004937543,-43.4070528135503
302525,Alto Rio Novo,Alto Rio Novo,-19.0622725923022,-41.0212572722221
300975,Alto Santo,Alto Santo,-5.5093484054117,-38.2746295495732
304789,Alto Taquari,Alto Taquari,-17.8302049926455,-53.2824238434867
305761,Altônia,Altônia,-23.8763762316302,-53.8962553840624
301777,Altos,Altos,-5.03928132789988,-42.461500353493
303761,Alumínio,Alumínio,-23.5310306014431,-47.2549742694452
304253,Alvarães,Alvarães,-3.22765240486355,-64.8011142102644
302543,Alvarenga,Alvarenga,-19.4178786995064,-41.7320941534369
303437,Álvares Florence,Álvares Florence,-20.3209929817897,-49.910948477825
304686,Álvares Machado,Álvares Machado,-22.0768775497022,-51.4726660253419
303892,Álvaro de Carvalho,Álvaro de Carvalho,-22.0789788481974,-49.7206862571983
314521,Alvear,Alvear,-29.1020261295296,-56.5659819962165
303895,Alvinlândia,Alvinlândia,-22.4439489916538,-49.7627394286084
302829,Alvinópolis,Alvinópolis,-20.1102467868984,-43.0538521203086
302296,Alvorada,Alvorada,-12.4788989333766,-49.1253164591905
305498,Alvorada,Alvorada,-29.9918806775567,-51.0813100803417
302719,Alvorada de Minas,Alvorada de Minas,-18.7338317522348,-43.3641712277257
302060,Alvorada do Gurguéia,Alvorada do Gurguéia,-8.42460359075519,-43.7773675393052
302868,Alvorada do Norte,Alvorada do Norte,-14.484441409471,-46.4943343918795
305740,Alvorada do Sul,Alvorada do Sul,-22.7817470536758,-51.2301356820857
304298,Alvorada D'Oeste,Alvorada D'Oeste,-11.3466810567815,-62.2851550086723
305886,Amajari,Amajari,3.65308458338307,-61.4185460928634
305238,Amambaí,Amambaí,-23.1062147597227,-55.2257784691637
305895,Amapá,Amapá,2.05230998800846,-50.7960443499428
301808,Amapá do Maranhão,Amapá do Maranhão,-1.6756217732881,-46.0028038092826
304869,Amaporã,Amaporã,-23.0947335989968,-52.7870341785166
301354,Amaraji,Amaraji,-8.37734114061484,-35.4503437656021
305544,Amaral Ferrador,Amaral Ferrador,-30.8760568637113,-52.2514159034985
302796,Amaralina,Amaralina,-13.9279024281687,-49.2982991377286
301799,Amarante,Amarante,-6.24487015423767,-42.8507614131089
301954,Amarante do Maranhão,Amarante do Maranhão,-5.56953288604484,-46.7476525116667
301727,Amargosa,Amargosa,-13.03188516647,-39.5972340373439
305846,Amaturá,Amaturá,-3.36320545115949,-68.1995121318047
314377,Ambo,Ambo,-10.1302712156367,-76.1926668859282
301389,Amélia Rodrigues,Amélia Rodrigues,-12.3975779858479,-38.7535251632136
301493,América Dourada,América Dourada,-11.443377016395,-41.4393458375244
304584,Americana,Americana,-22.7378350369387,-47.3335204304511
302612,Americano do Brasil,Americano do Brasil,-16.2530447160699,-49.979851176814
303683,Américo Brasiliense,Américo Brasiliense,-21.7292410112958,-48.115073721738
303421,Américo de Campos,Américo de Campos,-20.2989929612895,-49.731948752595
305381,Ametista do Sul,Ametista do Sul,-27.3611252294776,-53.1834601657864
300690,Amontada,Amontada,-3.36323623926553,-39.829587600706
304516,Amorinópolis,Amorinópolis,-16.6199945953552,-51.0947531124478
300666,Amparo,Amparo,-7.56736798890499,-37.0630179619889
303645,Amparo,Amparo,-22.7092663513594,-46.7724195756686
302362,Amparo de São Francisco,Amparo de São Francisco,-10.1352784736012,-36.9352982414862
302754,Amparo do Serra,Amparo do Serra,-20.5055458279092,-42.801232255261
305267,Ampére,Ampére,-25.9172566733738,-53.469091212326
301159,Anadia,Anadia,-9.68532038968278,-36.308083202869
301587,Anagé,Anagé,-14.6142574009966,-41.1390156872416
305063,Anahy,Anahy,-24.6453291141748,-53.1336795156811
301940,Anajás,Anajás,-0.997187441011456,-49.935786150743
301703,Anajatuba,Anajatuba,-3.26493547712899,-44.6166826368977
304576,Analândia,Analândia,-22.1293893572763,-47.6623408676014
304640,Anamã,Anamã,-3.56735124017846,-61.3967831046177
302007,Ananás,Ananás,-6.36477520211302,-48.0738432669293
301932,Ananindeua,Ananindeua,-1.36429274124725,-48.3746748896064
302402,Anápolis,Anápolis,-16.3285446693033,-48.9533541441388
304143,Anapu,Anapu,-3.47023642591498,-51.2006581431804
301656,Anapurus,Anapurus,-3.67435130327099,-43.1093417035069
305600,Anastácio,Anastácio,-20.4827392585654,-55.8107995629311
304842,Anaurilândia,Anaurilândia,-22.1856285485196,-52.7194899078491
302522,Anchieta,Anchieta,-20.7959823305262,-40.6428945112396
305302,Anchieta,Anchieta,-26.5386832729309,-53.3323607836951
301574,Andaraí,Andaraí,-12.7952418384008,-41.3286466557099
304654,Andirá,Andirá,-23.053735440356,-50.2307802621885
301483,Andorinha,Andorinha,-10.343582031004,-39.8337778770155
303539,Andradas,Andradas,-22.0699618247588,-46.5727664177811
304395,Andradina,Andradina,-20.895220516314,-51.3789900298804
305529,André da Rocha,André da Rocha,-28.6287707177377,-51.5801793399518
305000,Andrelândia,Andrelândia,-21.7415670312563,-44.3120679905947
304657,Angatuba,Angatuba,-23.492207459788,-48.4142828771202
302656,Angelândia,Angelândia,-17.7259949209424,-42.2729634256082
305752,Angélica,Angélica,-22.1531146490964,-53.7712290203194
301119,Angelim,Angelim,-8.88820995224805,-36.2880345599454
304057,Angelina,Angelina,-27.5708929611905,-48.9882959092581
302086,Angical,Angical,-12.009119566277,-44.7001424685214
301798,Angical do Piauí,Angical do Piauí,-6.0882723262449,-42.7403898316718
302005,Angico,Angico,-6.39219549941265,-47.8615179837365
300522,Angicos,Angicos,-5.65832922103355,-36.6097335985163
303602,Angra dos Reis,Angra dos Reis,-23.0015572889087,-44.3199414633057
301416,Anguera,Anguera,-12.151901151266,-39.2440561562938
304781,Ângulo,Ângulo,-23.1950732456898,-51.9157882150791
303303,Anhanguera,Anhanguera,-18.336995430143,-48.2189516302794
303925,Anhembi,Anhembi,-22.7889888238244,-48.1269503447265
304688,Anhumas,Anhumas,-22.2950084072499,-51.3869384266698
302616,Anicuns,Anicuns,-16.4589551551462,-49.9588554595484
302057,Anísio de Abreu,Anísio de Abreu,-9.18606835758814,-43.0497573951846
305138,Anita Garibaldi,Anita Garibaldi,-27.69021947665,-51.1275865156918
304062,Anitápolis,Anitápolis,-27.9016662190312,-49.1320641775432
304642,Anori,Anori,-3.74641282736121,-61.6579325060107
305215,Anta Gorda,Anta Gorda,-28.9702478528861,-52.0106455881783
301291,Antas,Antas,-10.4131573925542,-38.3323451954006
303981,Antonina,Antonina,-25.4390757914911,-48.7195322811644
301011,Antonina do Norte,Antonina do Norte,-6.77474466165568,-39.9871049120925
301868,Antônio Almeida,Antônio Almeida,-7.21945431251491,-44.1935184704687
301418,Antônio Cardoso,Antônio Cardoso,-12.433939970667,-39.1178786253929
303122,Antônio Carlos,Antônio Carlos,-21.3215098171503,-43.7455029327606
304051,Antônio Carlos,Antônio Carlos,-27.5195535326646,-48.7664342110982
303560,Antônio Dias,Antônio Dias,-19.6537582062981,-42.8783206752247
301440,Antônio Gonçalves,Antônio Gonçalves,-10.5721559655428,-40.2758269885868
305232,Antônio João,Antônio João,-22.1909923540369,-55.9479388606198
300761,Antônio Martins,Antônio Martins,-6.21407804927948,-37.8836721361875
304603,Antônio Olinto,Antônio Olinto,-25.9808557720361,-50.1976139245315
305152,Antônio Prado,Antônio Prado,-28.8570220843345,-51.2887124265049
303252,Antônio Prado de Minas,Antônio Prado de Minas,-21.0196642422568,-42.111297539805
300939,Aparecida,Aparecida,-6.78507247466751,-38.0805699008171
303458,Aparecida,Aparecida,-22.8499895834328,-45.232883430032
303357,Aparecida de Goiânia,Aparecida de Goiânia,-16.8202549329964,-49.2472549834089
304342,Aparecida do Rio Doce,Aparecida do Rio Doce,-18.2945227721673,-51.1520200484884
302207,Aparecida do Rio Negro,Aparecida do Rio Negro,-9.95282780605538,-47.9720369417333
304386,Aparecida do Taboado,Aparecida do Taboado,-20.0877328348498,-51.0965531072236
304391,Aparecida d'Oeste,Aparecida d'Oeste,-20.4491934215913,-50.8839237729957
304919,Aperibé,Aperibé,-21.6257145426546,-42.1020229556132
302637,Apiacá,Apiacá,-21.1527548961408,-41.569653935224
304565,Apiacás,Apiacás,-9.54022001552382,-57.4591097654743
304951,Apiaí,Apiaí,-24.511295065458,-48.8446879737306
301667,Apicum-Açu,Apicum-Açu,-1.45900185102506,-45.0868061383717
304215,Apiúna,Apiúna,-27.0379735696148,-49.3889355443153
300745,Apodi,Apodi,-5.65389757206364,-37.7949011861614
301369,Aporá,Aporá,-11.6607498072277,-38.080629446502
304450,Aporé,Aporé,-18.9649955296266,-51.9259459563908
314369,Apóstoles,Apóstoles,-27.9072075172484,-55.7441788389376
302382,Apuarema,Apuarema,-13.8558500090121,-39.7447260906286
304760,Apucarana,Apucarana,-23.5504273707918,-51.4639165785689
304247,Apuí,Apuí,-7.19839167073451,-59.8852459492647
300692,Apuiarés,Apuiarés,-3.94545394545171,-39.4362490693647
302373,Aquidabã,Aquidabã,-10.2784802318355,-37.0150739644146
305599,Aquidauana,Aquidauana,-20.466999281319,-55.7872343878381
302345,Aquiraz,Aquiraz,-3.89969004622371,-38.3898746558988
305122,Arabutã,Arabutã,-27.1591632196061,-52.1427108629987
300449,Araçagi,Araçagi,-6.85214036311278,-35.3793286823503
303059,Araçaí,Araçaí,-19.1959768143617,-44.2496803793374
295769,Aracaju,Aracaju,-10.9100146308586,-37.0682739638577
303744,Araçariguama,Araçariguama,-23.4370748250695,-47.0612266770395
301372,Araças,Araças,-12.2143908436184,-38.2019574049072
300730,Aracati,Aracati,-4.55866056940189,-37.7682014719578
301591,Aracatu,Aracatu,-14.4284399661015,-41.4651260723897
304457,Araçatuba,Araçatuba,-21.2081107369138,-50.4405231203453
301393,Araci,Araci,-11.3333348520432,-38.959916989218
303095,Aracitaba,Aracitaba,-21.3450987239253,-43.37399036733
300905,Aracoiaba,Aracoiaba,-4.36911990609669,-38.8128268432627
300469,Araçoiaba,Araçoiaba,-7.78330756344155,-35.0831066548971
303767,Araçoiaba da Serra,Araçoiaba da Serra,-23.5033775806281,-47.6170106159954
302888,Aracruz,Aracruz,-19.8205251799875,-40.276785448722
302608,Araçu,Araçu,-16.356754399795,-49.6808247066105
302650,Araçuaí,Araçuaí,-16.8527842017193,-42.0640513712789
304523,Aragarças,Aragarças,-15.9032869449994,-52.2450470949877
303375,Aragoiânia,Aragoiânia,-16.9091498655693,-49.4480494164107
302025,Aragominas,Aragominas,-7.16744897259966,-48.5273905968066
302248,Araguacema,Araguacema,-8.80796395303631,-49.5572744115704
302794,Araguaçu,Araguaçu,-12.9272516040944,-49.8314177381261
304518,Araguaiana,Araguaiana,-15.7240583005912,-51.83777505704
302011,Araguaína,Araguaína,-7.19278533563037,-48.2047807136734
304786,Araguainha,Araguainha,-16.8569429560479,-53.0316524339071
302023,Araguanã,Araguanã,-6.57990443242722,-48.6427083433806
303035,Araguanã,Araguanã,-2.9506957753987,-45.6654735443556
304542,Araguapaz,Araguapaz,-15.0912949547754,-50.6319149954023
303307,Araguari,Araguari,-18.6460346260208,-48.1937883613725
301985,Araguatins,Araguatins,-5.64699342325082,-48.1235750774212
300844,Araioses,Araioses,-2.89130342450616,-41.9053287297232
305233,Aral Moreira,Aral Moreira,-22.9427001257579,-55.6322318424384
301379,Aramari,Aramari,-12.0888448448781,-38.4972557230529
305520,Arambaré,Arambaré,-30.9097285781667,-51.5050461639665
301860,Arame,Arame,-4.88823666385522,-46.0086647208599
303348,Aramina,Aramina,-20.08861747931,-47.7876482281218
303948,Arandu,Arandu,-23.133988616124,-49.0539487749963
304999,Arantina,Arantina,-21.9106507477386,-44.2558970412246
303601,Arapeí,Arapeí,-22.6722258974704,-44.4445084229372
301347,Arapiraca,Arapiraca,-9.75530049258781,-36.6617738771178
302032,Arapoema,Arapoema,-7.65504589817549,-49.0640863316749
302748,Araponga,Araponga,-20.6690870465833,-42.5182126244505
304759,Arapongas,Arapongas,-23.4157621397669,-51.4263499086813
303371,Araporã,Araporã,-18.4361837996139,-49.1851481635264
303972,Arapoti,Arapoti,-24.1411889594876,-49.8239564613618
303308,Arapuá,Arapuá,-19.0349532152013,-46.1549117970174
304826,Arapuã,Arapuã,-24.3136482968029,-51.7860721208425
304683,Araputanga,Araputanga,-15.4645244938914,-58.3429082220755
303998,Araquari,Araquari,-26.3758890698318,-48.7192476042558
300574,Arara,Arara,-6.82854343730728,-35.7555042870507
304114,Araranguá,Araranguá,-28.9360991441822,-49.4922468334566
303685,Araraquara,Araraquara,-21.7849810287852,-48.1784182921458
303688,Araras,Araras,-22.3577117469763,-47.384635673343
300877,Ararendá,Ararendá,-4.74606836770746,-40.8313191117077
301705,Arari,Arari,-3.45540898572398,-44.7770622125314
305469,Araricá,Araricá,-29.6173125855784,-50.9295783934831
301017,Araripe,Araripe,-7.2136116715655,-40.1362197565381
301027,Araripina,Araripina,-7.57084262215156,-40.496036047197
303071,Araruama,Araruama,-22.8701380458715,-42.3329918520826
300564,Araruna,Araruna,-6.53460682493108,-35.7409187899627
305032,Araruna,Araruna,-23.9319643639366,-52.5025392254748
301760,Arataca,Arataca,-15.2655600223416,-39.4193467607972
305156,Aratiba,Aratiba,-27.3982591671654,-52.2979108006755
300910,Aratuba,Aratuba,-4.41269108499237,-39.0474335205077
301528,Aratuípe,Aratuípe,-13.0773183649432,-39.0018711564383
301265,Arauá,Arauá,-11.2651929930576,-37.6179103686874
304034,Araucária,Araucária,-25.5864161799657,-49.4051723318177
303019,Araújos,Araújos,-19.9451399166583,-45.1676025925318
303318,Araxá,Araxá,-19.584999532416,-46.9415832663041
303519,Arceburgo,Arceburgo,-21.3594556464596,-46.9404509471626
304467,Arco-Íris,Arco-Íris,-21.7732612973791,-50.4664368960295
303024,Arcos,Arcos,-20.2868041570305,-45.5377277522917
301196,Arcoverde,Arcoverde,-8.4156181560769,-37.0580526559487
303497,Areado,Areado,-21.3576595044494,-46.1424605803559
303132,Areal,Areal,-22.2287917368672,-43.1121550964186
303841,Arealva,Arealva,-22.028267477144,-48.9116744803021
300575,Areia,Areia,-6.96537330993322,-35.7026063151156
301250,Areia Branca,Areia Branca,-10.7602072352903,-37.3114458453894
300531,Areia Branca,Areia Branca,-4.95294140929973,-37.125529008623
300771,Areia de Baraúnas,Areia de Baraúnas,-7.12378980466484,-36.9449888560846
300579,Areial,Areial,-7.04990091379834,-35.9251273595157
303614,Areias,Areias,-22.5790779794169,-44.6996229545188
303838,Areiópolis,Areiópolis,-22.6679891709775,-48.6649495523804
304447,Arenápolis,Arenápolis,-14.4627670415465,-56.8417182046679
304519,Arenópolis,Arenópolis,-16.3860539952155,-51.5597274816971
302319,Arês,Arês,-6.19698103691664,-35.1628474440011
304408,Argirita,Argirita,-21.6087518855383,-42.8295291524056
302684,Aricanduva,Aricanduva,-17.8669947678166,-42.556962525796
302588,Arinos,Arinos,-15.9108947288661,-46.1081047377586
304271,Aripuanã,Aripuanã,-10.1726726099153,-59.4572583510876
304322,Ariquemes,Ariquemes,-9.90611592559483,-63.0329750883454
303820,Ariranha,Ariranha,-21.1876266968239,-48.7908246118695
304823,Ariranha do Ivaí,Ariranha do Ivaí,-24.3861760442076,-51.5843691152379
302649,Armação dos Búzios,Armação dos Búzios,-22.753333774906,-41.884922130447
304065,Armazém,Armazém,-28.2452962798294,-49.0219378056885
301012,Arneiroz,Arneiroz,-6.31691030063173,-40.1656103612904
301009,Aroazes,Aroazes,-6.11063006065866,-41.782516373102
300657,Aroeiras,Aroeiras,-7.54515276662734,-35.7068430795619
300952,Aroeiras do Itaim,Aroeiras do Itaim,-7.27732177249268,-41.5652038034565
301822,Arraial,Arraial,-6.65175666584507,-42.5348803241538
